"Year","RP1"
836,-0.290787658379064
837,-0.344823542344856
838,-0.372745612128529
839,-0.303203705546302
840,-0.27478188864318
841,-0.277843505442596
842,-0.180397283105243
843,-0.242970284492512
844,-0.285388435909627
845,-0.259361187257915
846,-0.332028908534266
847,-0.317943946339314
848,-0.308710651010827
849,-0.347484078501746
850,-0.297744731677977
851,-0.400187862378998
852,-0.403086968911839
853,-0.313211623353094
854,-0.414104774030569
855,-0.54002550055207
856,-0.585257065086083
857,-0.564379074333491
858,-0.522113333300673
859,-0.541747089029948
860,-0.559126369693368
861,-0.475731002341684
862,-0.42781244457081
863,-0.455973737025899
864,-0.482404404718022
865,-0.55034561314734
866,-0.499067474204246
867,-0.364123571857711
868,-0.334377036811314
869,-0.368342649716028
870,-0.386516441012497
871,-0.351363538619909
872,-0.331601742005915
873,-0.35393124769622
874,-0.422408323994451
875,-0.32267553379239
876,-0.337595047998864
877,-0.323484679573402
878,-0.214793036096138
879,-0.175198704701406
880,-0.0565452852201609
881,-0.24181066121873
882,-0.204311565015143
883,-0.246554179752368
884,-0.387118813779239
885,-0.2396787171506
886,-0.312832442594355
887,-0.189079002643478
888,-0.246539765914302
889,-0.276943384867595
890,-0.367090906402038
891,-0.285056445566869
892,-0.307074670824461
893,-0.345328311603669
894,-0.273320236462905
895,-0.286976524471452
896,-0.337564781311826
897,-0.270980166534777
898,-0.357691686257464
899,-0.375436970557188
900,-0.460155583200884
901,-0.424587377178933
902,-0.449693889022945
903,-0.489922259261255
904,-0.432150699654981
905,-0.430263527081394
906,-0.460559057682295
907,-0.498980418284901
908,-0.421128751916558
909,-0.40554536237857
910,-0.481762489672473
911,-0.425423512964289
912,-0.355326322480621
913,-0.545453717379949
914,-0.473595182474574
915,-0.379655028008922
916,-0.337080006821922
917,-0.357005546443958
918,-0.487570604200261
919,-0.368035896123318
920,-0.422743560388458
921,-0.393025181765755
922,-0.389622198516611
923,-0.310588840376208
924,-0.31394840493568
925,-0.334408027359109
926,-0.307293119509091
927,-0.282356898312109
928,-0.31663724700688
929,-0.243709757899609
930,-0.279681643034579
931,-0.282077676970287
932,-0.310228845417854
933,-0.277163868860938
934,-0.211433892174708
935,-0.295762219144227
936,-0.143480205234566
937,-0.209795545529612
938,-0.234166637071127
939,-0.355446623503786
940,-0.410329020090824
941,-0.344390144577662
942,-0.435047818916757
943,-0.357293229092713
944,-0.36959373610083
945,-0.340921038806234
946,-0.284097284014854
947,-0.29291243862335
948,-0.258919974471246
949,-0.258399823026754
950,-0.281863970610492
951,-0.263733361049333
952,-0.356421149018827
953,-0.332538504708411
954,-0.28035087347773
955,-0.298347519808096
956,-0.24989926845589
957,-0.301357628264355
958,-0.349932250875443
959,-0.32456255250407
960,-0.317909033900786
961,-0.405458791185001
962,-0.339686330742964
963,-0.242009154250341
964,-0.244411029227066
965,-0.22565554339455
966,-0.184485083859253
967,-0.362952943338841
968,-0.286269345842419
969,-0.250403959076246
970,-0.253682302945841
971,-0.22865033638465
972,-0.196182193416209
973,-0.315330271187932
974,-0.305087239928611
975,-0.25749376841209
976,-0.332484562321705
977,-0.335649076318811
978,-0.322885048477326
979,-0.312652501326728
980,-0.316569393325833
981,-0.279418631280563
982,-0.192829380291805
983,-0.151315128783135
984,-0.0918598128762108
985,-0.192524254654039
986,-0.234293040465145
987,-0.355065945877042
988,-0.386313714999089
989,-0.336508928367163
990,-0.340504474433945
991,-0.277643990803195
992,-0.231953517424886
993,-0.14170387701325
994,-0.213178224350872
995,-0.217060582993279
996,-0.239598740993827
997,-0.26158508823121
998,-0.357392359417376
999,-0.361418404559044
1000,-0.3421873497209
1001,-0.335666856122169
1002,-0.284860002324949
1003,-0.330519889325926
1004,-0.392088409292764
1005,-0.369007893181508
1006,-0.288578557923228
1007,-0.317763651194338
1008,-0.300699727633745
1009,-0.405192098259632
1010,-0.242123186710571
1011,-0.203236190759964
1012,-0.224072743966685
1013,-0.222318997762731
1014,-0.231427531484862
1015,-0.321395693424741
1016,-0.426779470166374
1017,-0.274290457420862
1018,-0.352981904309293
1019,-0.352745031716486
1020,-0.322050067328603
1021,-0.343017058030737
1022,-0.320309652214116
1023,-0.22445966602455
1024,-0.240192781261617
1025,-0.261393039354955
1026,-0.275696344058324
1027,-0.273885623491584
1028,-0.154853903918969
1029,-0.257053056019532
1030,-0.374441561436991
1031,-0.29760633849608
1032,-0.281016910831604
1033,-0.290867836004376
1034,-0.220296218714118
1035,-0.364577681691535
1036,-0.254134955035663
1037,-0.178904960748879
1038,-0.303843697173459
1039,-0.232594741666758
1040,-0.107561747295287
1041,-0.276797251134502
1042,-0.345104643111305
1043,-0.35924445417072
1044,-0.296585169888799
1045,-0.255187858527001
1046,-0.287312806203819
1047,-0.246592830222674
1048,-0.215645110757115
1049,-0.233270648369516
1050,-0.12832809140144
1051,-0.117626821653754
1052,-0.166674557748399
1053,-0.36740751406241
1054,-0.329362190581277
1055,-0.420741500358398
1056,-0.424721343596272
1057,-0.341291625218807
1058,-0.335239816156653
1059,-0.383874765579303
1060,-0.288258709184503
1061,-0.181480574258434
1062,-0.182144551008383
1063,-0.263054201269111
1064,-0.28625273171487
1065,-0.321108611858821
1066,-0.344258653878649
1067,-0.31832919429273
1068,-0.393471461634264
1069,-0.389255279682714
1070,-0.283430837633034
1071,-0.351254054303496
1072,-0.287393799460037
1073,-0.259083929893379
1074,-0.299051769384499
1075,-0.398085983734613
1076,-0.441174739603122
1077,-0.355260553408601
1078,-0.378080654315978
1079,-0.302133277934172
1080,-0.24984637661738
1081,-0.298354499820919
1082,-0.373239415548435
1083,-0.322735670216976
1084,-0.244303150794017
1085,-0.20627388641119
1086,-0.115548261145215
1087,-0.0688762670280094
1088,-0.158994441649509
1089,-0.218854468630374
1090,-0.282657180336091
1091,-0.262941301751757
1092,-0.280648596257627
1093,-0.305303455624368
1094,-0.281511655530197
1095,-0.36458893193262
1096,-0.370370220463488
1097,-0.240321001009223
1098,-0.37122909499923
1099,-0.340435413177231
1100,-0.351899232219088
1101,-0.355344574888638
1102,-0.389985292219628
1103,-0.455235025997221
1104,-0.544657792012497
1105,-0.4558610983154
1106,-0.441713038688505
1107,-0.423472325718397
1108,-0.43602546194746
1109,-0.461054134678771
1110,-0.482089830876096
1111,-0.498515265673406
1112,-0.455186421421774
1113,-0.404020636090017
1114,-0.445596380209631
1115,-0.46114655740979
1116,-0.452237265551395
1117,-0.474803639855625
1118,-0.4688340245434
1119,-0.427417307251427
1120,-0.43845151242128
1121,-0.550646435644102
1122,-0.466012772962289
1123,-0.33169076478302
1124,-0.331819564356969
1125,-0.37107127658104
1126,-0.432072076740939
1127,-0.585617114917372
1128,-0.548692229016052
1129,-0.516515193068666
1130,-0.508626589317808
1131,-0.475381410170108
1132,-0.447069476083027
1133,-0.4055469393273
1134,-0.349004452163096
1135,-0.303682948137943
1136,-0.371467498426327
1137,-0.334628766868932
1138,-0.377589454538365
1139,-0.338209304288917
1140,-0.483615074038365
1141,-0.405376047225126
1142,-0.39748143518458
1143,-0.390110913977229
1144,-0.542873716222076
1145,-0.53327750171046
1146,-0.454746946479174
1147,-0.489947913177284
1148,-0.371321005809413
1149,-0.295581285990606
1150,-0.262869212964348
1151,-0.453425948098833
1152,-0.310379623112864
1153,-0.271596028967479
1154,-0.26936556522265
1155,-0.217597324958603
1156,-0.265040093936545
1157,-0.298282599722286
1158,-0.276627981643331
1159,-0.118391111054881
1160,-0.0959981722530044
1161,-0.0691996330299038
1162,-0.122234193349985
1163,-0.252987727169097
1164,-0.265821687495434
1165,-0.204161141055882
1166,-0.275696701251479
